Any,Provincia,Comarca,CDMUN,Municipi,Codi_Sector,Descripcio_Sector,Consum [kWh],Observacions
2017,BARCELONA,BAGES,08113,MANRESA,4,CONSTRUCCIO I OBRES PUBLIQUES,996119,
2017,BARCELONA,BAGES,08113,MANRESA,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAGES,08113,MANRESA,6,TERCIARI,132912345,
2017,BARCELONA,BAGES,08113,MANRESA,7,USOS DOMESTICS,105898344,
2017,BARCELONA,BAIX LLOBREGAT,08114,MARTORELL,1,PRIMARI,10591,
2017,BARCELONA,BAIX LLOBREGAT,08114,MARTORELL,3,INDUSTRIAL,1254113285,Inclou el consum del sector energètic.
2017,BARCELONA,BAIX LLOBREGAT,08114,MARTORELL,4,CONSTRUCCIO I OBRES PUBLIQUES,293812,
2017,BARCELONA,BAIX LLOBREGAT,08114,MARTORELL,6,TERCIARI,49415455,
2017,BARCELONA,BAIX LLOBREGAT,08114,MARTORELL,7,USOS DOMESTICS,28027667,
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,1,PRIMARI,20057,
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,3,INDUSTRIAL,98902143,
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,4,CONSTRUCCIO I OBRES PUBLIQUES,42679,
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,6,TERCIARI,6891686,
2017,BARCELONA,VALLES ORIENTAL,08115,MARTORELLES,7,USOS DOMESTICS,6078868,
2017,BARCELONA,OSONA,08116,"MASIES DE RODA, LES",1,PRIMARI,612769,
2017,BARCELONA,ALT PENEDES,08174,PUIGDALBER,3,INDUSTRIAL,27545,
2017,BARCELONA,OSONA,08116,"MASIES DE RODA, LES",3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08116,"MASIES DE RODA, LES",4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08116,"MASIES DE RODA, LES",6,TERCIARI,3222587,
2017,BARCELONA,OSONA,08116,"MASIES DE RODA, LES",7,USOS DOMESTICS,1086237,
2017,BARCELONA,OSONA,08117,"MASIES DE VOLTREGA, LES",1,PRIMARI,899445,
2017,BARCELONA,OSONA,08117,"MASIES DE VOLTREGA, LES",3,INDUSTRIAL,,Dada subjecta a secret estadístic. Inclou el consum del sector energètic.
2017,BARCELONA,OSONA,08117,"MASIES DE VOLTREGA, LES",4,CONSTRUCCIO I OBRES PUBLIQUES,50996,
2017,BARCELONA,OSONA,08117,"MASIES DE VOLTREGA, LES",6,TERCIARI,4824331,
2017,BARCELONA,OSONA,08117,"MASIES DE VOLTREGA, LES",7,USOS DOMESTICS,4255003,
2017,BARCELONA,MARESME,08118,"MASNOU, EL",1,PRIMARI,168526,
2017,BARCELONA,MARESME,08118,"MASNOU, EL",3,INDUSTRIAL,24714516,
2017,BARCELONA,MARESME,08118,"MASNOU, EL",4,CONSTRUCCIO I OBRES PUBLIQUES,201708,
2017,BARCELONA,MARESME,08118,"MASNOU, EL",6,TERCIARI,23367080,
2017,BARCELONA,MARESME,08118,"MASNOU, EL",7,USOS DOMESTICS,28656505,
2017,BARCELONA,ANOIA,08119,MASQUEFA,1,PRIMARI,372179,
2017,BARCELONA,ANOIA,08119,MASQUEFA,3,INDUSTRIAL,3647321,
2017,BARCELONA,ANOIA,08119,MASQUEFA,4,CONSTRUCCIO I OBRES PUBLIQUES,359657,
2017,BARCELONA,ANOIA,08119,MASQUEFA,6,TERCIARI,10729123,
2017,BARCELONA,ANOIA,08119,MASQUEFA,7,USOS DOMESTICS,12353118,
2017,BARCELONA,VALLES OCCIDENTAL,08120,MATADEPERA,1,PRIMARI,28915,
2017,BARCELONA,VALLES OCCIDENTAL,08120,MATADEPERA,3,INDUSTRIAL,11747,
2017,BARCELONA,VALLES OCCIDENTAL,08120,MATADEPERA,4,CONSTRUCCIO I OBRES PUBLIQUES,306929,
2017,BARCELONA,VALLES OCCIDENTAL,08120,MATADEPERA,6,TERCIARI,7062111,
2017,BARCELONA,VALLES OCCIDENTAL,08120,MATADEPERA,7,USOS DOMESTICS,16925612,
2017,BARCELONA,MARESME,08121,MATARO,1,PRIMARI,1402147,
2017,BARCELONA,MARESME,08121,MATARO,3,INDUSTRIAL,54935864,
2017,BARCELONA,MARESME,08121,MATARO,4,CONSTRUCCIO I OBRES PUBLIQUES,899370,
2017,BARCELONA,MARESME,08121,MATARO,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,MARESME,08121,MATARO,6,TERCIARI,162537147,
2017,BARCELONA,MARESME,08121,MATARO,7,USOS DOMESTICS,142141129,
2017,BARCELONA,ALT PENEDES,08122,MEDIONA,1,PRIMARI,67725,
2017,BARCELONA,ALT PENEDES,08122,MEDIONA,3,INDUSTRIAL,1006934,
2017,BARCELONA,ALT PENEDES,08122,MEDIONA,4,CONSTRUCCIO I OBRES PUBLIQUES,117800,
2017,BARCELONA,ALT PENEDES,08122,MEDIONA,6,TERCIARI,2332866,
2017,BARCELONA,ALT PENEDES,08122,MEDIONA,7,USOS DOMESTICS,3370018,
2017,BARCELONA,BAIX LLOBREGAT,08123,MOLINS DE REI,1,PRIMARI,18376,
2017,BARCELONA,BAIX LLOBREGAT,08123,MOLINS DE REI,3,INDUSTRIAL,21080668,
2017,BARCELONA,BAIX LLOBREGAT,08123,MOLINS DE REI,4,CONSTRUCCIO I OBRES PUBLIQUES,279207,
2017,BARCELONA,BAIX LLOBREGAT,08123,MOLINS DE REI,6,TERCIARI,36760505,
2017,BARCELONA,BAIX LLOBREGAT,08123,MOLINS DE REI,7,USOS DOMESTICS,33317951,
2017,BARCELONA,VALLES ORIENTAL,08124,MOLLET DEL VALLES,1,PRIMARI,134129,
2017,BARCELONA,VALLES ORIENTAL,08124,MOLLET DEL VALLES,3,INDUSTRIAL,60489542,
2017,BARCELONA,VALLES ORIENTAL,08124,MOLLET DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,532668,
2017,BARCELONA,VALLES ORIENTAL,08124,MOLLET DEL VALLES,6,TERCIARI,64485325,
2017,BARCELONA,VALLES ORIENTAL,08124,MOLLET DEL VALLES,7,USOS DOMESTICS,54931687,
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,1,PRIMARI,48827,
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,3,INDUSTRIAL,167741167,Inclou el consum del sector energètic.
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,4,CONSTRUCCIO I OBRES PUBLIQUES,897373,
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,5,TRANSPORT,12206167,
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,6,TERCIARI,87811531,
2017,BARCELONA,VALLES OCCIDENTAL,08125,MONTCADA I REIXAC,7,USOS DOMESTICS,36735150,
2017,BARCELONA,MARESME,08126,MONTGAT,1,PRIMARI,56635,
2017,BARCELONA,MARESME,08126,MONTGAT,3,INDUSTRIAL,3146700,
2017,BARCELONA,MARESME,08126,MONTGAT,4,CONSTRUCCIO I OBRES PUBLIQUES,182345,
2017,BARCELONA,MARESME,08126,MONTGAT,6,TERCIARI,9243668,
2017,BARCELONA,MARESME,08126,MONTGAT,7,USOS DOMESTICS,14185450,
2017,BARCELONA,BAGES,08127,MONISTROL DE MONTSERRAT,3,INDUSTRIAL,7433197,
2017,BARCELONA,BAGES,08127,MONISTROL DE MONTSERRAT,4,CONSTRUCCIO I OBRES PUBLIQUES,27954,
2017,BARCELONA,BAGES,08127,MONISTROL DE MONTSERRAT,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAGES,08127,MONISTROL DE MONTSERRAT,6,TERCIARI,9014062,
2017,BARCELONA,BAGES,08127,MONISTROL DE MONTSERRAT,7,USOS DOMESTICS,5506853,
2017,BARCELONA,MOIANES,08128,MONISTROL DE CALDERS,1,PRIMARI,71434,
2017,BARCELONA,MOIANES,08128,MONISTROL DE CALDERS,3,INDUSTRIAL,474995,
2017,BARCELONA,MOIANES,08128,MONISTROL DE CALDERS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,MOIANES,08128,MONISTROL DE CALDERS,6,TERCIARI,673954,
2017,BARCELONA,MOIANES,08128,MONISTROL DE CALDERS,7,USOS DOMESTICS,1037637,
2017,BARCELONA,OSONA,08129,MUNTANYOLA,1,PRIMARI,328176,
2017,BARCELONA,OSONA,08129,MUNTANYOLA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08129,MUNTANYOLA,4,CONSTRUCCIO I OBRES PUBLIQUES,30460,
2017,BARCELONA,OSONA,08129,MUNTANYOLA,6,TERCIARI,426553,
2017,BARCELONA,OSONA,08129,MUNTANYOLA,7,USOS DOMESTICS,1102716,
2017,BARCELONA,BERGUEDA,08130,MONTCLAR,1,PRIMARI,272866,
2017,BARCELONA,BERGUEDA,08130,MONTCLAR,6,TERCIARI,93952,
2017,BARCELONA,BERGUEDA,08130,MONTCLAR,7,USOS DOMESTICS,284463,
2017,BARCELONA,OSONA,08131,MONTESQUIU,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08131,MONTESQUIU,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08131,MONTESQUIU,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08131,MONTESQUIU,6,TERCIARI,561922,
2017,BARCELONA,OSONA,08131,MONTESQUIU,7,USOS DOMESTICS,1119174,
2017,BARCELONA,BERGUEDA,08132,MONTMAJOR,1,PRIMARI,187873,
2017,BARCELONA,BERGUEDA,08132,MONTMAJOR,3,INDUSTRIAL,202580,
2017,BARCELONA,BERGUEDA,08132,MONTMAJOR,4,CONSTRUCCIO I OBRES PUBLIQUES,15438,
2017,BARCELONA,BERGUEDA,08132,MONTMAJOR,6,TERCIARI,628147,
2017,BARCELONA,BERGUEDA,08132,MONTMAJOR,7,USOS DOMESTICS,1098617,
2017,BARCELONA,ANOIA,08133,MONTMANEU,1,PRIMARI,147615,
2017,BARCELONA,ANOIA,08133,MONTMANEU,3,INDUSTRIAL,14324,
2017,BARCELONA,ANOIA,08133,MONTMANEU,6,TERCIARI,1160608,
2017,BARCELONA,ANOIA,08133,MONTMANEU,7,USOS DOMESTICS,250586,
2017,BARCELONA,VALLES ORIENTAL,08134,FIGARO-MONTMANY,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08134,FIGARO-MONTMANY,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08134,FIGARO-MONTMANY,4,CONSTRUCCIO I OBRES PUBLIQUES,411841,
2017,BARCELONA,VALLES ORIENTAL,08134,FIGARO-MONTMANY,6,TERCIARI,901027,
2017,BARCELONA,VALLES ORIENTAL,08134,FIGARO-MONTMANY,7,USOS DOMESTICS,1290201,
2017,BARCELONA,VALLES ORIENTAL,08135,MONTMELO,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08135,MONTMELO,3,INDUSTRIAL,52932955,Inclou el consum del sector energètic.
2017,BARCELONA,VALLES ORIENTAL,08135,MONTMELO,4,CONSTRUCCIO I OBRES PUBLIQUES,255857,
2017,BARCELONA,VALLES ORIENTAL,08135,MONTMELO,6,TERCIARI,16546994,
2017,BARCELONA,VALLES ORIENTAL,08135,MONTMELO,7,USOS DOMESTICS,9452573,
2017,BARCELONA,VALLES ORIENTAL,08136,MONTORNES DEL VALLES,1,PRIMARI,5305,
2017,BARCELONA,VALLES ORIENTAL,08136,MONTORNES DEL VALLES,3,INDUSTRIAL,97469227,Inclou el consum del sector energètic.
2017,BARCELONA,VALLES ORIENTAL,08136,MONTORNES DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,119048,
2017,BARCELONA,VALLES ORIENTAL,08136,MONTORNES DEL VALLES,6,TERCIARI,46953712,
2017,BARCELONA,VALLES ORIENTAL,08136,MONTORNES DEL VALLES,7,USOS DOMESTICS,17128729,
2017,BARCELONA,VALLES ORIENTAL,08137,MONTSENY,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08137,MONTSENY,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08137,MONTSENY,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,VALLES ORIENTAL,08137,MONTSENY,6,TERCIARI,630782,
2017,BARCELONA,VALLES ORIENTAL,08137,MONTSENY,7,USOS DOMESTICS,622101,
2017,BARCELONA,MOIANES,08138,MOIA,1,PRIMARI,404043,
2017,BARCELONA,MOIANES,08138,MOIA,3,INDUSTRIAL,24755442,
2017,BARCELONA,MOIANES,08138,MOIA,4,CONSTRUCCIO I OBRES PUBLIQUES,16329,
2017,BARCELONA,BAGES,08139,MURA,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAGES,08139,MURA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAGES,08139,MURA,6,TERCIARI,365932,
2017,BARCELONA,BAGES,08139,MURA,7,USOS DOMESTICS,594579,
2017,BARCELONA,BAGES,08140,NAVARCLES,1,PRIMARI,21813,
2017,BARCELONA,BAGES,08140,NAVARCLES,3,INDUSTRIAL,12168724,
2017,BARCELONA,BAGES,08140,NAVARCLES,4,CONSTRUCCIO I OBRES PUBLIQUES,43605,
2017,BARCELONA,BAGES,08140,NAVARCLES,6,TERCIARI,4649121,
2017,BARCELONA,BAGES,08140,NAVARCLES,7,USOS DOMESTICS,8107945,
2017,BARCELONA,BAGES,08141,NAVAS,1,PRIMARI,566740,
2017,BARCELONA,BAGES,08141,NAVAS,3,INDUSTRIAL,2465905,
2017,BARCELONA,BAGES,08141,NAVAS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAGES,08141,NAVAS,6,TERCIARI,5530308,
2017,BARCELONA,BAGES,08141,NAVAS,7,USOS DOMESTICS,8189518,
2017,BARCELONA,BERGUEDA,08142,"NOU DE BERGUEDA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,1646,
2017,BARCELONA,BERGUEDA,08142,"NOU DE BERGUEDA, LA",6,TERCIARI,295463,
2017,BARCELONA,BERGUEDA,08142,"NOU DE BERGUEDA, LA",7,USOS DOMESTICS,317841,
2017,BARCELONA,ANOIA,08143,ODENA,1,PRIMARI,259211,
2017,BARCELONA,ANOIA,08143,ODENA,3,INDUSTRIAL,41332441,
2017,BARCELONA,ANOIA,08143,ODENA,4,CONSTRUCCIO I OBRES PUBLIQUES,39051,
2017,BARCELONA,ANOIA,08143,ODENA,6,TERCIARI,4757680,
2017,BARCELONA,ANOIA,08143,ODENA,7,USOS DOMESTICS,5113039,
2017,BARCELONA,BERGUEDA,08144,OLVAN,1,PRIMARI,152368,
2017,BARCELONA,BERGUEDA,08144,OLVAN,3,INDUSTRIAL,3319061,
2017,BARCELONA,BERGUEDA,08144,OLVAN,4,CONSTRUCCIO I OBRES PUBLIQUES,26441,
2017,BARCELONA,BERGUEDA,08144,OLVAN,6,TERCIARI,688271,
2017,BARCELONA,BERGUEDA,08144,OLVAN,7,USOS DOMESTICS,1332236,
2017,BARCELONA,ALT PENEDES,08145,OLERDOLA,1,PRIMARI,40787,
2017,BARCELONA,ALT PENEDES,08145,OLERDOLA,3,INDUSTRIAL,34050023,
2017,BARCELONA,ALT PENEDES,08145,OLERDOLA,4,CONSTRUCCIO I OBRES PUBLIQUES,217667,
2017,BARCELONA,ALT PENEDES,08145,OLERDOLA,6,TERCIARI,15164229,
2017,BARCELONA,ALT PENEDES,08145,OLERDOLA,7,USOS DOMESTICS,6239385,
2017,BARCELONA,ALT PENEDES,08146,OLESA DE BONESVALLS,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,ALT PENEDES,08146,OLESA DE BONESVALLS,3,INDUSTRIAL,7990966,
2017,BARCELONA,ALT PENEDES,08146,OLESA DE BONESVALLS,4,CONSTRUCCIO I OBRES PUBLIQUES,109984,
2017,BARCELONA,ALT PENEDES,08146,OLESA DE BONESVALLS,6,TERCIARI,1416877,
2017,BARCELONA,ALT PENEDES,08146,OLESA DE BONESVALLS,7,USOS DOMESTICS,2722071,
2017,BARCELONA,BAIX LLOBREGAT,08147,OLESA DE MONTSERRAT,1,PRIMARI,27525,
2017,BARCELONA,BAIX LLOBREGAT,08147,OLESA DE MONTSERRAT,3,INDUSTRIAL,48119667,
2017,BARCELONA,BAIX LLOBREGAT,08147,OLESA DE MONTSERRAT,4,CONSTRUCCIO I OBRES PUBLIQUES,202862,
2017,BARCELONA,BAIX LLOBREGAT,08147,OLESA DE MONTSERRAT,6,TERCIARI,19639200,
2017,BARCELONA,BAIX LLOBREGAT,08147,OLESA DE MONTSERRAT,7,USOS DOMESTICS,28078953,
2017,BARCELONA,GARRAF,08148,OLIVELLA,1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,GARRAF,08148,OLIVELLA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,GARRAF,08148,OLIVELLA,4,CONSTRUCCIO I OBRES PUBLIQUES,80567,
2017,BARCELONA,GARRAF,08148,OLIVELLA,6,TERCIARI,2753146,
2017,BARCELONA,GARRAF,08148,OLIVELLA,7,USOS DOMESTICS,7599335,
2017,BARCELONA,OSONA,08149,OLOST,1,PRIMARI,786638,
2017,BARCELONA,OSONA,08149,OLOST,3,INDUSTRIAL,21346441,
2017,BARCELONA,OSONA,08149,OLOST,4,CONSTRUCCIO I OBRES PUBLIQUES,60699,
2017,BARCELONA,OSONA,08149,OLOST,6,TERCIARI,1546472,
2017,BARCELONA,OSONA,08149,OLOST,7,USOS DOMESTICS,1874684,
2017,BARCELONA,OSONA,08150,ORIS,1,PRIMARI,524722,
2017,BARCELONA,OSONA,08150,ORIS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08150,ORIS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08150,ORIS,6,TERCIARI,2965259,
2017,BARCELONA,OSONA,08150,ORIS,7,USOS DOMESTICS,459605,
2017,BARCELONA,OSONA,08151,ORISTA,1,PRIMARI,1083241,
2017,BARCELONA,OSONA,08151,ORISTA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08151,ORISTA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08151,ORISTA,6,TERCIARI,549015,
2017,BARCELONA,OSONA,08151,ORISTA,7,USOS DOMESTICS,848011,
2017,BARCELONA,ANOIA,08152,ORPI,1,PRIMARI,152515,
2017,BARCELONA,ANOIA,08152,ORPI,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,ANOIA,08152,ORPI,6,TERCIARI,120629,
2017,BARCELONA,ANOIA,08152,ORPI,7,USOS DOMESTICS,181817,
2017,BARCELONA,MARESME,08153,ORRIUS,1,PRIMARI,16111,
2017,BARCELONA,MARESME,08153,ORRIUS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,MARESME,08153,ORRIUS,4,CONSTRUCCIO I OBRES PUBLIQUES,39107,
2017,BARCELONA,MARESME,08153,ORRIUS,6,TERCIARI,422308,
2017,BARCELONA,MARESME,08153,ORRIUS,7,USOS DOMESTICS,1324612,
2017,BARCELONA,ALT PENEDES,08154,PACS DEL PENEDES,1,PRIMARI,67589,
2017,BARCELONA,ALT PENEDES,08154,PACS DEL PENEDES,3,INDUSTRIAL,35730987,
2017,BARCELONA,ALT PENEDES,08154,PACS DEL PENEDES,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,ALT PENEDES,08154,PACS DEL PENEDES,6,TERCIARI,1383726,
2017,BARCELONA,ALT PENEDES,08154,PACS DEL PENEDES,7,USOS DOMESTICS,1775381,
2017,BARCELONA,MARESME,08155,PALAFOLLS,1,PRIMARI,232066,
2017,BARCELONA,MARESME,08155,PALAFOLLS,3,INDUSTRIAL,36572882,Inclou el consum del sector energètic.
2017,BARCELONA,MARESME,08155,PALAFOLLS,4,CONSTRUCCIO I OBRES PUBLIQUES,314205,
2017,BARCELONA,MARESME,08155,PALAFOLLS,6,TERCIARI,27399418,
2017,BARCELONA,MARESME,08155,PALAFOLLS,7,USOS DOMESTICS,11640252,
2017,BARCELONA,VALLES OCCIDENTAL,08156,PALAU-SOLITA I PLEGAMANS,1,PRIMARI,99594,
2017,BARCELONA,VALLES OCCIDENTAL,08156,PALAU-SOLITA I PLEGAMANS,3,INDUSTRIAL,83620763,
2017,BARCELONA,VALLES OCCIDENTAL,08156,PALAU-SOLITA I PLEGAMANS,4,CONSTRUCCIO I OBRES PUBLIQUES,381267,
2017,BARCELONA,VALLES OCCIDENTAL,08156,PALAU-SOLITA I PLEGAMANS,6,TERCIARI,40221683,
2017,BARCELONA,VALLES OCCIDENTAL,08156,PALAU-SOLITA I PLEGAMANS,7,USOS DOMESTICS,19255892,
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,1,PRIMARI,19173,
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,3,INDUSTRIAL,3768091,
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,4,CONSTRUCCIO I OBRES PUBLIQUES,254608,
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,6,TERCIARI,14559395,
2017,BARCELONA,BAIX LLOBREGAT,08157,PALLEJA,7,USOS DOMESTICS,15360936,
2017,BARCELONA,BAIX LLOBREGAT,08158,"PAPIOL, EL",1,PRIMARI,71851,
2017,BARCELONA,BAIX LLOBREGAT,08158,"PAPIOL, EL",3,INDUSTRIAL,10265032,
2017,BARCELONA,BAIX LLOBREGAT,08158,"PAPIOL, EL",4,CONSTRUCCIO I OBRES PUBLIQUES,63735,
2017,BARCELONA,BAIX LLOBREGAT,08158,"PAPIOL, EL",6,TERCIARI,6570519,
2017,BARCELONA,BAIX LLOBREGAT,08158,"PAPIOL, EL",7,USOS DOMESTICS,5201107,
2017,BARCELONA,VALLES ORIENTAL,08159,PARETS DEL VALLES,1,PRIMARI,49066,
2017,BARCELONA,VALLES ORIENTAL,08159,PARETS DEL VALLES,3,INDUSTRIAL,162406376,Inclou el consum del sector energètic.
2017,BARCELONA,VALLES ORIENTAL,08159,PARETS DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,475389,
2017,BARCELONA,VALLES ORIENTAL,08159,PARETS DEL VALLES,6,TERCIARI,43469096,
2017,BARCELONA,VALLES ORIENTAL,08159,PARETS DEL VALLES,7,USOS DOMESTICS,21737922,
2017,BARCELONA,OSONA,08160,PERAFITA,1,PRIMARI,231860,
2017,BARCELONA,OSONA,08160,PERAFITA,3,INDUSTRIAL,768379,
2017,BARCELONA,OSONA,08160,PERAFITA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,OSONA,08160,PERAFITA,6,TERCIARI,659332,
2017,BARCELONA,OSONA,08160,PERAFITA,7,USOS DOMESTICS,788171,
2017,BARCELONA,ANOIA,08161,PIERA,1,PRIMARI,301786,
2017,BARCELONA,ANOIA,08161,PIERA,3,INDUSTRIAL,6968872,
2017,BARCELONA,ANOIA,08161,PIERA,4,CONSTRUCCIO I OBRES PUBLIQUES,121076,
2017,BARCELONA,ANOIA,08161,PIERA,6,TERCIARI,13147458,
2017,BARCELONA,ANOIA,08161,PIERA,7,USOS DOMESTICS,22043196,
2017,BARCELONA,ANOIA,08162,"HOSTALETS DE PIEROLA, ELS",1,PRIMARI,43301,
2017,BARCELONA,ANOIA,08162,"HOSTALETS DE PIEROLA, ELS",3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2017,BARCELONA,MARESME,08219,VILASSAR DE MAR,6,TERCIARI,19399658,
2017,BARCELONA,ANOIA,08162,"HOSTALETS DE PIEROLA, ELS",4,CONSTRUCCIO I OBRES PUBLIQUES,61716,
2017,BARCELONA,ANOIA,08162,"HOSTALETS DE PIEROLA, ELS",6,TERCIARI,21976569,
2017,BARCELONA,ANOIA,08162,"HOSTALETS DE PIEROLA, ELS",7,USOS DOMESTICS,4845214,
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,1,PRIMARI,36462,
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,3,INDUSTRIAL,7842963,
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,4,CONSTRUCCIO I OBRES PUBLIQUES,242921,
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,5,TRANSPORT,,Dada subjecta a secret estadístic.
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,6,TERCIARI,42827041,
2017,BARCELONA,MARESME,08163,PINEDA DE MAR,7,USOS DOMESTICS,34118705,
2017,BARCELONA,ALT PENEDES,08164,"PLA DEL PENEDES, EL",1,PRIMARI,561,
2017,BARCELONA,ALT PENEDES,08164,"PLA DEL PENEDES, EL",3,INDUSTRIAL,300850,
2017,BARCELONA,ALT PENEDES,08164,"PLA DEL PENEDES, EL",4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2017,BARCELONA,ALT PENEDES,08164,"PLA DEL PENEDES, EL",6,TERCIARI,984357,
2017,BARCELONA,ALT PENEDES,08164,"PLA DEL PENEDES, EL",7,USOS DOMESTICS,2464271,
2017,BARCELONA,ANOIA,08165,"POBLA DE CLARAMUNT, LA",1,PRIMARI,25600,
2017,BARCELONA,ANOIA,08165,"POBLA DE CLARAMUNT, LA",3,INDUSTRIAL,186961569,Inclou el consum del sector energètic.
2017,BARCELONA,ANOIA,08165,"POBLA DE CLARAMUNT, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,53401,
2017,BARCELONA,ANOIA,08165,"POBLA DE CLARAMUNT, LA",6,TERCIARI,5261825,
2017,BARCELONA,ANOIA,08165,"POBLA DE CLARAMUNT, LA",7,USOS DOMESTICS,3143022,
2017,BARCELONA,BERGUEDA,08166,"POBLA DE LILLET, LA",1,PRIMARI,,Dada subjecta a secret estadístic.
2017,BARCELONA,BERGUEDA,08166,"POBLA DE LILLET, LA",3,INDUSTRIAL,5256577,
2017,BARCELONA,BERGUEDA,08166,"POBLA DE LILLET, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,61481,
2017,BARCELONA,BERGUEDA,08166,"POBLA DE LILLET, LA",6,TERCIARI,1123696,
2017,BARCELONA,BERGUEDA,08166,"POBLA DE LILLET, LA",7,USOS DOMESTICS,1413295,
2017,BARCELONA,VALLES OCCIDENTAL,08167,POLINYA,1,PRIMARI,339475,
2017,BARCELONA,VALLES OCCIDENTAL,08167,POLINYA,3,INDUSTRIAL,113625638,
2017,BARCELONA,VALLES OCCIDENTAL,08167,POLINYA,4,CONSTRUCCIO I OBRES PUBLIQUES,254919,
2017,BARCELONA,VALLES OCCIDENTAL,08167,POLINYA,6,TERCIARI,29003780,
